RecordingTime,PEC_Measured_Current,PEC_Measured_Power,PEC_Measured_Voltage,Batt_SOC_Calculated,Frm_Temperature_Limit,Batt_Temp_Cell,Batt_Temp_NegPost,Batt_Temp_PosPost,PEC_Accumulated_Current_In,PEC_Accumulated_Current_Out,Week_Counter,Test_Position_Timer,Test_Postn_Tmr_min,TC_Loop1PV,TC_Loop1SP,TC_Loop2PV,TC_Loop2SP,Batt_SOC_Req,PEC_Accumulated_Current_Total,PEC_Accumulated_Power_In,PEC_Accumulated_Power_Out,PEC_Accumulated_Power_Total,LoopCnt1,Batt_Chrg_Capacity_Ah,Batt_Chrg_Capacity_kWh,Batt_Dischrg_Capacity_Ah,Batt_Dischrg_Capacity_kWh,Batt_Throughput_Ah,Batt_Throughput_kWh
s,A,kW,V,%,-,°C,°C,°C,Ah,Ah,-,-,min,°C,°C,-,-,%,Ah,kWh,kWh,kWh,-,Ah,kWh,Ah,kWh,Ah,kWh
Double,Float,Float,Float,Float,Long,Float,Float,Float,Double,Double,Long,Long,Float,Float,Float,Float,Float,Float,Float,Double,Double,Float,Long,Float,Float,Float,Float,Double,Double
1350,-0.388173,-0.001458,3.757050,45.36,0,26.51,10000000000.00,27.56,9.890356,-7.453502,1,1350170,22.50,24.9,25.0,0.0,-1.0,50.00,2.436854,0.039586,-0.025933,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343858,0.065519
1350.1,-0.388173,-0.001459,3.757373,45.36,0,26.44,10000000000.00,27.66,9.890356,-7.453513,1,1350270,22.50,24.9,25.0,0.0,-1.0,50.00,2.436843,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343869,0.065519
1350.2,-0.613872,-0.002305,3.755110,45.36,0,26.59,10000000000.00,27.60,9.890356,-7.453528,1,1350370,22.51,24.9,25.0,0.0,-1.0,50.00,2.436828,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343884,0.065520
1350.3,-0.570784,-0.002144,3.755595,45.36,0,26.58,10000000000.00,27.53,9.890356,-7.453544,1,1350470,22.51,24.9,25.0,0.0,-1.0,50.00,2.436812,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343900,0.065520
1350.4,-0.578991,-0.002174,3.755433,45.36,0,26.60,10000000000.00,27.54,9.890356,-7.453560,1,1350570,22.51,24.9,25.0,0.0,-1.0,50.00,2.436796,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343916,0.065520
1350.5,-0.578991,-0.002174,3.755433,45.36,0,26.65,10000000000.00,27.55,9.890356,-7.453576,1,1350670,22.51,24.9,25.0,0.0,-1.0,50.00,2.436780,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343933,0.065520
1350.6,-0.578991,-0.002174,3.755271,45.36,0,26.46,10000000000.00,27.71,9.890356,-7.453592,1,1350770,22.51,24.9,25.0,0.0,-1.0,50.00,2.436764,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343949,0.065520
1350.7,-0.581043,-0.002182,3.755433,45.36,0,26.55,10000000000.00,27.58,9.890356,-7.453609,1,1350870,22.51,24.9,25.0,0.0,-1.0,50.00,2.436748,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343965,0.065520
1350.8,-0.581043,-0.002182,3.755433,45.36,0,26.52,10000000000.00,27.58,9.890356,-7.453625,1,1350970,22.52,24.9,25.0,0.0,-1.0,50.00,2.436731,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343981,0.065520
1350.9,-0.581043,-0.002182,3.755433,45.36,0,26.53,10000000000.00,27.69,9.890356,-7.453641,1,1351070,22.52,24.9,25.0,0.0,-1.0,50.00,2.436715,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.343997,0.065520
1351,-0.583095,-0.002190,3.755433,45.36,0,26.50,10000000000.00,27.54,9.890356,-7.453657,1,1351170,22.52,24.9,25.0,0.0,-1.0,50.00,2.436699,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344013,0.065520
1351.1,-0.585147,-0.002197,3.755433,45.36,0,26.60,10000000000.00,27.56,9.890356,-7.453673,1,1351270,22.52,24.9,25.0,0.0,-1.0,50.00,2.436683,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344029,0.065520
1351.2,0.190435,0.000717,3.763031,45.36,0,26.64,10000000000.00,27.62,9.890360,-7.453678,1,1351370,22.52,24.9,25.0,0.0,-1.0,50.00,2.436682,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344038,0.065520
1351.3,0.135036,0.000508,3.762547,45.36,0,26.56,10000000000.00,27.54,9.890364,-7.453678,1,1351470,22.52,24.9,25.0,0.0,-1.0,50.00,2.436686,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344042,0.065520
1351.4,0.143244,0.000539,3.762708,45.36,0,26.53,10000000000.00,27.51,9.890368,-7.453678,1,1351570,22.53,24.9,25.0,0.0,-1.0,50.00,2.436690,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344046,0.065520
1351.5,0.143244,0.000539,3.762870,45.36,0,26.50,10000000000.00,27.64,9.890372,-7.453678,1,1351670,22.53,24.9,25.0,0.0,-1.0,50.00,2.436694,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344050,0.065520
1351.6,0.141192,0.000531,3.763031,45.36,0,26.61,10000000000.00,27.59,9.890376,-7.453678,1,1351770,22.53,24.9,25.0,0.0,-1.0,50.00,2.436698,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344054,0.065520
1351.7,0.139140,0.000524,3.763031,45.36,0,26.46,10000000000.00,27.59,9.890380,-7.453678,1,1351870,22.53,24.9,25.0,0.0,-1.0,50.00,2.436702,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344058,0.065520
1351.8,0.141192,0.000531,3.763193,45.36,0,26.56,10000000000.00,27.66,9.890384,-7.453678,1,1351970,22.53,24.9,25.0,0.0,-1.0,50.00,2.436706,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344062,0.065520
1351.9,0.141192,0.000531,3.763031,45.36,0,26.61,10000000000.00,27.58,9.890388,-7.453678,1,1352070,22.53,24.9,25.0,0.0,-1.0,50.00,2.436710,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344066,0.065520
1352,0.141192,0.000531,3.763031,45.36,0,26.57,10000000000.00,27.50,9.890392,-7.453678,1,1352170,22.54,24.9,25.0,0.0,-1.0,50.00,2.436713,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344070,0.065520
1352.1,0.141192,0.000531,3.763193,45.36,0,26.54,10000000000.00,27.68,9.890396,-7.453678,1,1352270,22.54,24.9,25.0,0.0,-1.0,50.00,2.436718,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344074,0.065520
1352.2,0.139140,0.000524,3.763193,45.36,0,26.58,10000000000.00,27.50,9.890399,-7.453678,1,1352370,22.54,24.9,25.0,0.0,-1.0,50.00,2.436721,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344078,0.065520
1352.3,0.141192,0.000531,3.763193,45.36,0,26.58,10000000000.00,27.58,9.890403,-7.453678,1,1352470,22.54,24.9,25.0,0.0,-1.0,50.00,2.436725,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344081,0.065520
1352.4,0.139140,0.000524,3.763193,45.36,0,26.61,10000000000.00,27.55,9.890407,-7.453678,1,1352570,22.54,24.9,25.0,0.0,-1.0,50.00,2.436729,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344085,0.065520
1352.5,0.139140,0.000524,3.763355,45.36,0,26.61,10000000000.00,27.64,9.890411,-7.453678,1,1352670,22.54,24.9,25.0,0.0,-1.0,50.00,2.436733,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344089,0.065520
1352.6,0.139140,0.000524,3.763355,45.36,0,26.56,10000000000.00,27.64,9.890415,-7.453678,1,1352770,22.55,24.9,25.0,0.0,-1.0,50.00,2.436737,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344093,0.065520
1352.7,0.139140,0.000524,3.763355,45.36,0,26.60,10000000000.00,27.55,9.890419,-7.453678,1,1352870,22.55,24.9,25.0,0.0,-1.0,50.00,2.436741,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344097,0.065520
1352.8,0.139140,0.000524,3.763355,45.36,0,26.62,10000000000.00,27.57,9.890423,-7.453678,1,1352970,22.55,24.9,25.0,0.0,-1.0,50.00,2.436744,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344101,0.065520
1352.9,0.137088,0.000516,3.763516,45.36,0,26.52,10000000000.00,27.56,9.890426,-7.453678,1,1353070,22.55,24.9,25.0,0.0,-1.0,50.00,2.436748,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344105,0.065520
1353,0.137088,0.000516,3.763678,45.36,0,26.58,10000000000.00,27.63,9.890430,-7.453678,1,1353170,22.55,24.9,25.0,0.0,-1.0,50.00,2.436752,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344108,0.065520
1353.1,0.137088,0.000516,3.763678,45.36,0,26.54,10000000000.00,27.60,9.890434,-7.453678,1,1353270,22.55,24.9,25.0,0.0,-1.0,50.00,2.436756,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344112,0.065520
1353.2,0.178124,0.000670,3.764001,45.36,0,26.56,10000000000.00,27.54,9.890439,-7.453678,1,1353370,22.56,24.9,25.0,0.0,-1.0,50.00,2.436761,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344117,0.065520
1353.3,0.171969,0.000647,3.764001,45.36,0,26.57,10000000000.00,27.64,9.890443,-7.453678,1,1353470,22.56,24.9,25.0,0.0,-1.0,50.00,2.436765,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344122,0.065520
1353.4,0.169917,0.000640,3.764001,45.36,0,26.44,10000000000.00,27.65,9.890448,-7.453678,1,1353570,22.56,24.9,25.0,0.0,-1.0,50.00,2.436770,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344126,0.065520
1353.5,0.169917,0.000640,3.764163,45.36,0,26.51,10000000000.00,27.56,9.890453,-7.453678,1,1353670,22.56,24.9,25.0,0.0,-1.0,50.00,2.436775,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344131,0.065520
1353.6,0.169917,0.000640,3.764001,45.36,0,26.45,10000000000.00,27.54,9.890458,-7.453678,1,1353770,22.56,24.9,25.0,0.0,-1.0,50.00,2.436779,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344136,0.065520
1353.7,0.169917,0.000640,3.764163,45.36,0,26.54,10000000000.00,27.51,9.890462,-7.453678,1,1353870,22.56,24.9,25.0,0.0,-1.0,50.00,2.436784,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344140,0.065520
1353.8,0.167865,0.000632,3.764001,45.36,0,26.46,10000000000.00,27.49,9.890467,-7.453678,1,1353970,22.57,24.9,25.0,0.0,-1.0,50.00,2.436789,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344145,0.065520
1353.9,0.167865,0.000632,3.764163,45.36,0,26.60,10000000000.00,27.60,9.890472,-7.453678,1,1354070,22.57,24.9,25.0,0.0,-1.0,50.00,2.436794,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344150,0.065521
1354,0.167865,0.000632,3.764163,45.36,0,26.60,10000000000.00,27.55,9.890476,-7.453678,1,1354170,22.57,24.9,25.0,0.0,-1.0,50.00,2.436798,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344154,0.065521
1354.1,0.169917,0.000640,3.764163,45.36,0,26.54,10000000000.00,27.54,9.890481,-7.453678,1,1354270,22.57,24.9,25.0,0.0,-1.0,50.00,2.436803,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344159,0.065521
1354.2,0.204798,0.000771,3.764487,45.36,0,26.54,10000000000.00,27.65,9.890486,-7.453678,1,1354370,22.57,24.9,25.0,0.0,-1.0,50.00,2.436808,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344164,0.065521
1354.3,0.198642,0.000748,3.764648,45.36,0,26.52,10000000000.00,27.56,9.890492,-7.453678,1,1354470,22.57,24.9,25.0,0.0,-1.0,50.00,2.436814,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344170,0.065521
1354.4,0.200694,0.000756,3.764648,45.36,0,26.56,10000000000.00,27.50,9.890497,-7.453678,1,1354570,22.58,24.9,25.0,0.0,-1.0,50.00,2.436819,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344175,0.065521
1354.5,0.196591,0.000740,3.764487,45.36,0,26.59,10000000000.00,27.59,9.890503,-7.453678,1,1354670,22.58,24.9,25.0,0.0,-1.0,50.00,2.436825,0.039586,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344181,0.065521
1354.6,0.196591,0.000740,3.764648,45.36,0,26.57,10000000000.00,27.59,9.890508,-7.453678,1,1354770,22.58,24.9,25.0,0.0,-1.0,50.00,2.436830,0.039587,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344186,0.065521
1354.7,0.196591,0.000740,3.764810,45.36,0,26.50,10000000000.00,27.55,9.890514,-7.453678,1,1354870,22.58,24.9,25.0,0.0,-1.0,50.00,2.436836,0.039587,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344192,0.065521
1354.8,0.194539,0.000732,3.764648,45.36,0,26.55,10000000000.00,27.53,9.890519,-7.453678,1,1354970,22.58,24.9,25.0,0.0,-1.0,50.00,2.436841,0.039587,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344197,0.065521
1354.9,0.194539,0.000732,3.764810,45.36,0,26.64,10000000000.00,27.54,9.890525,-7.453678,1,1355070,22.58,24.9,25.0,0.0,-1.0,50.00,2.436846,0.039587,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344203,0.065521
1355,0.194539,0.000732,3.764971,45.36,0,26.52,10000000000.00,27.55,9.890530,-7.453678,1,1355170,22.59,24.9,25.0,0.0,-1.0,50.00,2.436852,0.039587,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344208,0.065521
1355.1,0.194539,0.000732,3.764810,45.36,0,26.62,10000000000.00,27.58,9.890535,-7.453678,1,1355270,22.59,24.9,25.0,0.0,-1.0,50.00,2.436857,0.039587,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344213,0.065521
1355.2,0.155554,0.000586,3.764487,45.36,0,26.48,10000000000.00,27.62,9.890540,-7.453678,1,1355370,22.59,24.9,25.0,0.0,-1.0,50.00,2.436862,0.039587,-0.025934,0.013652,1,5.4209,0.0213,5.3719,0.0198,17.344218,0.065521
1355.3,0.161710,0.000609,3.764487,45.36,0,26.52,10000000000.00,27.60,9.890544,-7.453678,1,1355470,22.59,24.9,25.0,0.0,-1.0,50.00,2.436866,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344223,0.065521
1355.4,0.161710,0.000609,3.764487,45.36,0,26.58,10000000000.00,27.52,9.890549,-7.453678,1,1355570,22.59,24.9,25.0,0.0,-1.0,50.00,2.436871,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344227,0.065521
1355.5,0.161710,0.000609,3.764487,45.36,0,26.53,10000000000.00,27.57,9.890553,-7.453678,1,1355670,22.59,24.9,25.0,0.0,-1.0,50.00,2.436875,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344232,0.065521
1355.6,0.159658,0.000601,3.764487,45.36,0,26.56,10000000000.00,27.54,9.890558,-7.453678,1,1355770,22.60,24.9,25.0,0.0,-1.0,50.00,2.436880,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344236,0.065521
1355.7,0.159658,0.000601,3.764648,45.36,0,26.54,10000000000.00,27.51,9.890562,-7.453678,1,1355870,22.60,24.9,25.0,0.0,-1.0,50.00,2.436884,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344240,0.065521
1355.8,0.161710,0.000609,3.764487,45.36,0,26.62,10000000000.00,27.60,9.890567,-7.453678,1,1355970,22.60,24.9,25.0,0.0,-1.0,50.00,2.436889,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344245,0.065521
1355.9,0.159658,0.000601,3.764487,45.36,0,26.43,10000000000.00,27.62,9.890571,-7.453678,1,1356070,22.60,24.9,25.0,0.0,-1.0,50.00,2.436893,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344249,0.065521
1356,0.159658,0.000601,3.764487,45.36,0,26.61,10000000000.00,27.62,9.890576,-7.453678,1,1356170,22.60,24.9,25.0,0.0,-1.0,50.00,2.436898,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344254,0.065521
1356.1,0.159658,0.000601,3.764487,45.36,0,26.52,10000000000.00,27.60,9.890580,-7.453678,1,1356270,22.60,24.9,25.0,0.0,-1.0,50.00,2.436902,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344258,0.065521
1356.2,0.122726,0.000462,3.764325,45.36,0,26.55,10000000000.00,27.56,9.890584,-7.453678,1,1356370,22.61,24.9,25.0,0.0,-1.0,50.00,2.436906,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344262,0.065521
1356.3,0.130933,0.000493,3.764325,45.36,0,26.49,10000000000.00,27.51,9.890587,-7.453678,1,1356470,22.61,24.9,25.0,0.0,-1.0,50.00,2.436909,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344265,0.065521
1356.4,0.126829,0.000477,3.764325,45.36,0,26.49,10000000000.00,27.52,9.890591,-7.453678,1,1356570,22.61,24.9,25.0,0.0,-1.0,50.00,2.436913,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344269,0.065521
1356.5,0.124777,0.000470,3.764487,45.36,0,26.52,10000000000.00,27.60,9.890594,-7.453678,1,1356670,22.61,24.9,25.0,0.0,-1.0,50.00,2.436916,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344272,0.065521
1356.6,0.122726,0.000462,3.764487,45.36,0,26.57,10000000000.00,27.51,9.890597,-7.453678,1,1356770,22.61,24.9,25.0,0.0,-1.0,50.00,2.436919,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344276,0.065521
1356.7,0.124777,0.000470,3.764487,45.36,0,26.57,10000000000.00,27.58,9.890601,-7.453678,1,1356870,22.61,24.9,25.0,0.0,-1.0,50.00,2.436923,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344279,0.065521
1356.8,0.124777,0.000470,3.764648,45.36,0,26.44,10000000000.00,27.55,9.890604,-7.453678,1,1356970,22.62,24.9,25.0,0.0,-1.0,50.00,2.436926,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344282,0.065521
1356.9,0.122726,0.000462,3.764487,45.36,0,26.43,10000000000.00,27.60,9.890608,-7.453678,1,1357070,22.62,24.9,25.0,0.0,-1.0,50.00,2.436930,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344286,0.065521
1357,0.124777,0.000470,3.764648,45.36,0,26.51,10000000000.00,27.52,9.890611,-7.453678,1,1357170,22.62,24.9,25.0,0.0,-1.0,50.00,2.436933,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344289,0.065521
1357.1,0.124777,0.000470,3.764487,45.36,0,26.39,10000000000.00,27.61,9.890615,-7.453678,1,1357270,22.62,24.9,25.0,0.0,-1.0,50.00,2.436937,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344293,0.065521
1357.2,0.362787,0.001367,3.766750,45.36,0,26.53,10000000000.00,27.56,9.890623,-7.453678,1,1357370,22.62,25.0,25.0,0.0,-1.0,50.00,2.436945,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344301,0.065521
1357.3,0.315595,0.001189,3.766427,45.36,0,26.47,10000000000.00,27.46,9.890632,-7.453678,1,1357470,22.62,25.0,25.0,0.0,-1.0,50.00,2.436954,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344310,0.065521
1357.4,0.321751,0.001212,3.766427,45.36,0,26.55,10000000000.00,27.64,9.890641,-7.453678,1,1357570,22.63,25.0,25.0,0.0,-1.0,50.00,2.436963,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344319,0.065521
1357.5,0.317647,0.001196,3.766427,45.36,0,26.56,10000000000.00,27.58,9.890650,-7.453678,1,1357670,22.63,25.0,25.0,0.0,-1.0,50.00,2.436972,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344328,0.065521
1357.6,0.315595,0.001189,3.766588,45.37,0,26.51,10000000000.00,27.61,9.890658,-7.453678,1,1357770,22.63,25.0,25.0,0.0,-1.0,50.00,2.436980,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344337,0.065521
1357.7,0.313543,0.001181,3.766588,45.37,0,26.49,10000000000.00,27.52,9.890667,-7.453678,1,1357870,22.63,25.0,25.0,0.0,-1.0,50.00,2.436989,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344345,0.065521
1357.8,0.311492,0.001173,3.766588,45.37,0,26.48,10000000000.00,27.49,9.890676,-7.453678,1,1357970,22.63,25.0,25.0,0.0,-1.0,50.00,2.436998,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344354,0.065521
1357.9,0.309440,0.001166,3.766588,45.37,0,26.44,10000000000.00,27.52,9.890684,-7.453678,1,1358070,22.63,25.0,25.0,0.0,-1.0,50.00,2.437006,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344362,0.065521
1358,0.307388,0.001158,3.766588,45.37,0,26.66,10000000000.00,27.60,9.890693,-7.453678,1,1358170,22.64,25.0,25.0,0.0,-1.0,50.00,2.437015,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344371,0.065521
1358.1,0.305336,0.001150,3.766588,45.37,0,26.52,10000000000.00,27.46,9.890701,-7.453678,1,1358270,22.64,25.0,25.0,0.0,-1.0,50.00,2.437023,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344379,0.065521
1358.2,0.276611,0.001042,3.766265,45.37,0,26.47,10000000000.00,27.48,9.890709,-7.453678,1,1358370,22.64,24.9,25.0,0.0,-1.0,50.00,2.437031,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344387,0.065521
1358.3,0.280714,0.001057,3.766265,45.37,0,26.47,10000000000.00,27.55,9.890717,-7.453678,1,1358470,22.64,24.9,25.0,0.0,-1.0,50.00,2.437039,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344395,0.065521
1358.4,0.274559,0.001034,3.766427,45.37,0,26.56,10000000000.00,27.54,9.890724,-7.453678,1,1358570,22.64,24.9,25.0,0.0,-1.0,50.00,2.437046,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344403,0.065521
1358.5,0.276611,0.001042,3.766588,45.37,0,26.56,10000000000.00,27.59,9.890732,-7.453678,1,1358670,22.64,24.9,25.0,0.0,-1.0,50.00,2.437054,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344410,0.065521
1358.6,0.272507,0.001026,3.766427,45.37,0,26.59,10000000000.00,27.60,9.890740,-7.453678,1,1358770,22.65,24.9,25.0,0.0,-1.0,50.00,2.437062,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344418,0.065522
1358.7,0.268404,0.001011,3.766265,45.37,0,26.56,10000000000.00,27.42,9.890747,-7.453678,1,1358870,22.65,24.9,25.0,0.0,-1.0,50.00,2.437069,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344425,0.065522
1358.8,0.266352,0.001003,3.766588,45.37,0,26.60,10000000000.00,27.57,9.890754,-7.453678,1,1358970,22.65,24.9,25.0,0.0,-1.0,50.00,2.437076,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344433,0.065522
1358.9,0.264300,0.000995,3.766427,45.37,0,26.52,10000000000.00,27.47,9.890762,-7.453678,1,1359070,22.65,24.9,25.0,0.0,-1.0,50.00,2.437084,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344440,0.065522
1359,0.264300,0.000995,3.766265,45.37,0,26.57,10000000000.00,27.66,9.890769,-7.453678,1,1359170,22.65,24.9,25.0,0.0,-1.0,50.00,2.437091,0.039587,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344447,0.065522
1359.1,0.264300,0.000995,3.766427,45.37,0,26.60,10000000000.00,27.61,9.890776,-7.453678,1,1359270,22.65,24.9,25.0,0.0,-1.0,50.00,2.437098,0.039588,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344454,0.065522
1359.2,0.264300,0.000995,3.766427,45.37,0,26.52,10000000000.00,27.63,9.890784,-7.453678,1,1359370,22.66,24.9,25.0,0.0,-1.0,50.00,2.437106,0.039588,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344462,0.065522
1359.3,0.260196,0.000980,3.766427,45.37,0,26.43,10000000000.00,27.50,9.890791,-7.453678,1,1359470,22.66,24.9,25.0,0.0,-1.0,50.00,2.437113,0.039588,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344469,0.065522
1359.4,0.260196,0.000980,3.766427,45.37,0,26.56,10000000000.00,27.58,9.890798,-7.453678,1,1359570,22.66,24.9,25.0,0.0,-1.0,50.00,2.437120,0.039588,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344476,0.065522
1359.5,0.256093,0.000965,3.766265,45.37,0,26.50,10000000000.00,27.47,9.890805,-7.453678,1,1359670,22.66,24.9,25.0,0.0,-1.0,50.00,2.437127,0.039588,-0.025934,0.013653,1,5.4209,0.0213,5.3719,0.0198,17.344483,0.065522
1359.6,0.254041,0.000957,3.766427,45.37,0,26.51,10000000000.00,27.55,9.890812,-7.453678,1,1359770,22.66,24.9,25.0,0.0,-1.0,50.00,2.437134,0.039588,-0.025934,0.013654,1,5.4209,0.0213,5.3719,0.0198,17.344490,0.065522
1359.7,0.249937,0.000941,3.766427,45.37,0,26.61,10000000000.00,27.58,9.890819,-7.453678,1,1359870,22.66,24.9,25.0,0.0,-1.0,50.00,2.437141,0.039588,-0.025934,0.013654,1,5.4209,0.0213,5.3719,0.0198,17.344497,0.065522
